ID,城市编号,城市,城市经理编号,城市经理,产品编号,日期,销量,识别码
1701,C054,赣州市,C-054,孙赣州,P002,2018/2/8,44,P002C-054
1702,C027,南京市,C-027,李南京,P002,2018/2/8,12,P002C-027
1703,C037,泰州市,C-037,李泰州,P002,2018/2/8,99,P002C-037
1704,C046,广州市,C-046,李广州,P002,2018/2/8,18,P002C-046
1706,C006,承德市,C-006,李承德,P002,2018/2/8,12,P002C-006
1709,C018,常州市,C-018,张常州,P002,2018/2/8,47,P002C-018
1711,C027,南京市,C-027,李南京,P002,2018/2/8,2,P002C-027
1717,C025,六安市,C-025,王六安,P002,2018/2/8,8,P002C-025
1719,C073,昆明市,C-075,李昆明,P002,2018/2/8,76,P002C-075
1720,C049,梅州市,C-049,吴梅州,P002,2018/2/8,84,P002C-049
1721,C019,福州市,C-019,王福州,P002,2018/2/8,34,P002C-019
1722,C020,杭州市,C-020,张杭州,P002,2018/2/8,14,P002C-020
1724,C028,南通市,C-028,王南通,P002,2018/2/8,88,P002C-028
1726,C070,西安市,C-072,王西安,P002,2018/2/8,38,P002C-072
1728,C042,盐城市,C-042,张盐城,P002,2018/2/8,75,P002C-042
1732,C039,无锡市,C-039,吴无锡,P002,2018/2/8,47,P002C-039
1734,C028,南通市,C-028,王南通,P002,2018/2/9,48,P002C-028
1737,C035,苏州市,C-035,陈苏州,P002,2018/2/9,24,P002C-035
1744,C073,昆明市,C-075,李昆明,P002,2018/2/9,49,P002C-075
1751,C067,郑州市,C-067,王郑州,P002,2018/2/9,11,P002C-067
1758,C043,扬州市,C-043,刘扬州,P002,2018/2/9,42,P002C-043
1762,C072,贵阳市,C-074,赵贵阳,P002,2018/2/9,39,P002C-074
1764,C040,宿迁市,C-040,李宿迁,P002,2018/2/9,18,P002C-040
1767,C048,惠州市,C-048,孙惠州,P002,2018/2/10,21,P002C-048
1772,C071,成都市,C-073,陈成都,P002,2018/2/10,25,P002C-073
1773,C027,南京市,C-027,李南京,P002,2018/2/10,85,P002C-027
1774,C037,泰州市,C-037,李泰州,P002,2018/2/10,23,P002C-037
1775,C046,广州市,C-046,李广州,P002,2018/2/10,15,P002C-046
1779,C018,常州市,C-018,张常州,P002,2018/2/10,81,P002C-018
1783,C041,徐州市,C-041,孙徐州,P002,2018/2/10,84,P002C-041
1785,C031,三明市,C-031,周三明,P002,2018/2/10,29,P002C-031
1786,C033,上海市,C-033,王上海,P002,2018/2/10,2,P002C-033
1788,C025,六安市,C-025,王六安,P002,2018/2/10,61,P002C-025
1790,C049,梅州市,C-049,吴梅州,P002,2018/2/10,50,P002C-049
1794,C061,武汉市,C-061,叶武汉,P002,2018/2/10,58,P002C-061
1795,C070,西安市,C-072,王西安,P002,2018/2/10,27,P002C-072
1798,C024,金华市,C-024,张金华,P002,2018/2/10,22,P002C-024
1801,C022,淮安市,C-022,赵淮安,P002,2018/2/10,35,P002C-022
1804,C028,南通市,C-028,王南通,P002,2018/2/11,88,P002C-028
1807,C035,苏州市,C-035,陈苏州,P002,2018/2/11,6,P002C-035
1810,C073,昆明市,C-075,李昆明,P002,2018/2/11,31,P002C-075
1812,C057,洛阳市,C-057,郑洛阳,P002,2018/2/11,40,P002C-057
1815,C050,南宁市,C-050,王南宁,P002,2018/2/11,8,P002C-050
1823,C069,兰州市,C-069,李兰州,P002,2018/2/11,45,P002C-069
1826,C067,郑州市,C-067,王郑州,P002,2018/2/11,46,P002C-067
1834,C043,扬州市,C-043,刘扬州,P002,2018/2/11,20,P002C-043
1837,C020,杭州市,C-020,张杭州,P002,2018/2/11,69,P002C-020
1840,C042,盐城市,C-042,张盐城,P002,2018/2/11,20,P002C-042
1842,C039,无锡市,C-039,吴无锡,P002,2018/2/11,7,P002C-039
1844,C048,惠州市,C-048,孙惠州,P002,2018/2/12,16,P002C-048
1846,C043,扬州市,C-043,刘扬州,P002,2018/2/12,31,P002C-043
1850,C073,昆明市,C-075,李昆明,P002,2018/2/12,31,P002C-075
1851,C027,南京市,C-027,李南京,P002,2018/2/12,41,P002C-027
1852,C037,泰州市,C-037,李泰州,P002,2018/2/12,16,P002C-037
1853,C046,广州市,C-046,李广州,P002,2018/2/12,81,P002C-046
1855,C018,常州市,C-018,张常州,P002,2018/2/12,10,P002C-018
1862,C073,昆明市,C-075,李昆明,P002,2018/2/12,13,P002C-075
1863,C005,沧州市,C-005,周沧州,P002,2018/2/12,61,P002C-005
1864,C044,漳州市,C-044,吴漳州,P002,2018/2/12,98,P002C-044
1866,C019,福州市,C-019,王福州,P002,2018/2/12,36,P002C-019
1869,C070,西安市,C-072,王西安,P002,2018/2/12,23,P002C-072
1871,C024,金华市,C-024,张金华,P002,2018/2/12,48,P002C-024
1878,C035,苏州市,C-035,陈苏州,P002,2018/2/13,43,P002C-035
1880,C067,郑州市,C-067,王郑州,P002,2018/2/13,32,P002C-067
1883,C028,南通市,C-028,王南通,P002,2018/2/13,18,P002C-028
1893,C027,南京市,C-027,李南京,P002,2018/2/15,28,P002C-027
1895,C066,岳阳市,C-066,李岳阳,P002,2018/2/15,26,P002C-066
1898,C069,兰州市,C-069,李兰州,P002,2018/2/15,31,P002C-069
1900,C015,邢台市,C-015,李邢台,P002,2018/2/15,69,P002C-015
1902,C062,孝感市,C-062,郑孝感,P002,2018/2/15,10,P002C-062
1903,C025,六安市,C-025,王六安,P002,2018/2/15,55,P002C-025
1904,C049,梅州市,C-049,吴梅州,P002,2018/2/15,8,P002C-049
1908,C061,武汉市,C-061,叶武汉,P002,2018/2/15,10,P002C-061
1912,C038,温州市,C-038,周温州,P002,2018/2/15,25,P002C-038
1913,C039,无锡市,C-039,吴无锡,P002,2018/2/15,33,P002C-039
1915,C028,南通市,C-028,王南通,P002,2018/2/16,51,P002C-028
1916,C035,苏州市,C-035,陈苏州,P002,2018/2/16,67,P002C-035
1918,C048,惠州市,C-048,孙惠州,P002,2018/2/16,18,P002C-048
1920,C071,成都市,C-073,陈成都,P002,2018/2/16,14,P002C-073
1921,C057,洛阳市,C-057,郑洛阳,P002,2018/2/16,16,P002C-057
1923,C065,宜昌市,C-065,吴宜昌,P002,2018/2/16,3,P002C-065
1926,C073,昆明市,C-075,李昆明,P002,2018/2/16,5,P002C-075
1927,C071,成都市,C-073,陈成都,P002,2018/2/16,87,P002C-073
1929,C037,泰州市,C-037,李泰州,P002,2018/2/16,87,P002C-037
1931,C046,广州市,C-046,李广州,P002,2018/2/16,55,P002C-046
1933,C018,常州市,C-018,张常州,P002,2018/2/16,92,P002C-018
1937,C067,郑州市,C-067,王郑州,P002,2018/2/16,46,P002C-067
1943,C073,昆明市,C-075,李昆明,P002,2018/2/16,98,P002C-075
1946,C043,扬州市,C-043,刘扬州,P002,2018/2/16,48,P002C-043
1947,C020,杭州市,C-020,张杭州,P002,2018/2/16,48,P002C-020
1948,C028,南通市,C-028,王南通,P002,2018/2/16,42,P002C-028
1950,C070,西安市,C-072,王西安,P002,2018/2/16,14,P002C-072
1955,C022,淮安市,C-022,赵淮安,P002,2018/2/16,34,P002C-022
1961,C017,安庆市,C-017,郑安庆,P002,2018/2/17,59,P002C-017
1963,C063,信阳市,C-063,陈信阳,P002,2018/2/17,7,P002C-063
1966,C043,扬州市,C-043,刘扬州,P002,2018/2/17,40,P002C-043
1971,C036,台州市,C-036,孙台州,P002,2018/2/17,22,P002C-036
1973,C027,南京市,C-027,李南京,P002,2018/2/17,89,P002C-027
1981,C041,徐州市,C-041,孙徐州,P002,2018/2/17,65,P002C-041
1984,C005,沧州市,C-005,周沧州,P002,2018/2/17,66,P002C-005
1985,C049,梅州市,C-049,吴梅州,P002,2018/2/17,33,P002C-049
1986,C032,厦门市,C-032,吴厦门,P002,2018/2/17,0,P002C-032
1991,C061,武汉市,C-061,叶武汉,P002,2018/2/17,28,P002C-061
1995,C039,无锡市,C-039,吴无锡,P002,2018/2/17,42,P002C-039
1997,C028,南通市,C-028,王南通,P002,2018/2/18,81,P002C-028
1999,C035,苏州市,C-035,陈苏州,P002,2018/2/18,35,P002C-035
2000,C048,惠州市,C-048,孙惠州,P002,2018/2/18,89,P002C-048
2001,C073,昆明市,C-075,李昆明,P002,2018/2/18,35,P002C-075
2002,C056,开封市,C-056,王开封,P002,2018/2/18,6,P002C-056
2006,C065,宜昌市,C-065,吴宜昌,P002,2018/2/18,16,P002C-065
2007,C050,南宁市,C-050,王南宁,P002,2018/2/18,7,P002C-050
2010,C073,昆明市,C-075,李昆明,P002,2018/2/18,10,P002C-075
2011,C010,晋城市,C-010,王晋城,P002,2018/2/18,15,P002C-010
2013,C037,泰州市,C-037,李泰州,P002,2018/2/18,61,P002C-037
2014,C046,广州市,C-046,李广州,P002,2018/2/18,34,P002C-046
2016,C015,邢台市,C-015,李邢台,P002,2018/2/18,32,P002C-015
2019,C067,郑州市,C-067,王郑州,P002,2018/2/18,29,P002C-067
2021,C050,南宁市,C-050,王南宁,P002,2018/2/18,44,P002C-050
2022,C013,临汾市,C-013,王临汾,P002,2018/2/18,61,P002C-013
2025,C073,昆明市,C-075,李昆明,P002,2018/2/18,14,P002C-075
2027,C020,杭州市,C-020,张杭州,P002,2018/2/18,3,P002C-020
2029,C070,西安市,C-072,王西安,P002,2018/2/18,90,P002C-072
2031,C042,盐城市,C-042,张盐城,P002,2018/2/18,6,P002C-042
2034,C011,晋中市,C-011,赵晋中,P002,2018/2/18,36,P002C-011
2036,C008,大同市,C-008,吴大同,P002,2018/2/19,27,P002C-008
2040,C063,信阳市,C-063,陈信阳,P002,2018/2/19,22,P002C-063
2042,C072,贵阳市,C-074,赵贵阳,P002,2018/2/19,15,P002C-074
2046,C027,南京市,C-027,李南京,P002,2018/2/19,1,P002C-027
2050,C018,常州市,C-018,张常州,P002,2018/2/19,2,P002C-018
2052,C027,南京市,C-027,李南京,P002,2018/2/19,20,P002C-027
2054,C064,许昌市,C-064,王许昌,P002,2018/2/19,8,P002C-064
2056,C025,六安市,C-025,王六安,P002,2018/2/19,5,P002C-025
2058,C049,梅州市,C-049,吴梅州,P002,2018/2/19,27,P002C-049
2060,C019,福州市,C-019,王福州,P002,2018/2/19,18,P002C-019
2061,C058,漯河市,C-058,张漯河,P002,2018/2/19,24,P002C-058
2064,C028,南通市,C-028,王南通,P002,2018/2/19,7,P002C-028
2065,C061,武汉市,C-061,叶武汉,P002,2018/2/19,3,P002C-061
2069,C072,贵阳市,C-074,赵贵阳,P002,2018/2/19,18,P002C-074
2072,C039,无锡市,C-039,吴无锡,P002,2018/2/19,29,P002C-039
2073,C028,南通市,C-028,王南通,P002,2018/2/20,2,P002C-028
2076,C010,晋城市,C-010,王晋城,P002,2018/2/20,3,P002C-010
2082,C070,西安市,C-072,王西安,P002,2018/2/20,4,P002C-072
2083,C057,洛阳市,C-057,郑洛阳,P002,2018/2/21,21,P002C-057
2085,C067,郑州市,C-067,王郑州,P002,2018/2/21,16,P002C-067
2087,C035,苏州市,C-035,陈苏州,P002,2018/2/22,6,P002C-035
2088,C063,信阳市,C-063,陈信阳,P002,2018/2/22,26,P002C-063
2089,C048,惠州市,C-048,孙惠州,P002,2018/2/22,26,P002C-048
2093,C073,昆明市,C-075,李昆明,P002,2018/2/22,7,P002C-075
2099,C027,南京市,C-027,李南京,P002,2018/2/22,26,P002C-027
2100,C037,泰州市,C-037,李泰州,P002,2018/2/22,17,P002C-037
2101,C046,广州市,C-046,李广州,P002,2018/2/22,7,P002C-046
2106,C041,徐州市,C-041,孙徐州,P002,2018/2/22,0,P002C-041
2108,C050,南宁市,C-050,王南宁,P002,2018/2/22,21,P002C-050
2113,C009,邯郸市,C-009,周邯郸,P002,2018/2/22,23,P002C-009
2115,C020,杭州市,C-020,张杭州,P002,2018/2/22,17,P002C-020
2122,C040,宿迁市,C-040,李宿迁,P002,2018/2/22,25,P002C-040
2125,C039,无锡市,C-039,吴无锡,P002,2018/2/22,2,P002C-039
2128,C017,安庆市,C-017,郑安庆,P002,2018/2/23,10,P002C-017
2132,C072,贵阳市,C-074,赵贵阳,P002,2018/2/23,8,P002C-074
2134,C057,洛阳市,C-057,郑洛阳,P002,2018/2/23,26,P002C-057
2135,C065,宜昌市,C-065,吴宜昌,P002,2018/2/23,10,P002C-065
2137,C010,晋城市,C-010,王晋城,P002,2018/2/23,19,P002C-010
2141,C069,兰州市,C-069,李兰州,P002,2018/2/23,7,P002C-069
2143,C067,郑州市,C-067,王郑州,P002,2018/2/23,2,P002C-067
2144,C068,株洲市,C-068,孙株洲,P002,2018/2/23,28,P002C-068
2148,C013,临汾市,C-013,王临汾,P002,2018/2/23,5,P002C-013
2149,C025,六安市,C-025,王六安,P002,2018/2/23,23,P002C-025
2151,C005,沧州市,C-005,周沧州,P002,2018/2/23,17,P002C-005
2152,C049,梅州市,C-049,吴梅州,P002,2018/2/23,20,P002C-049
2153,C032,厦门市,C-032,吴厦门,P002,2018/2/23,22,P002C-032
2155,C019,福州市,C-019,王福州,P002,2018/2/23,29,P002C-019
2156,C043,扬州市,C-043,刘扬州,P002,2018/2/23,29,P002C-043
2159,C028,南通市,C-028,王南通,P002,2018/2/23,23,P002C-028
2160,C061,武汉市,C-061,叶武汉,P002,2018/2/23,0,P002C-061
2162,C070,西安市,C-072,王西安,P002,2018/2/23,0,P002C-072
2164,C042,盐城市,C-042,张盐城,P002,2018/2/23,26,P002C-042
2165,C002,长春市,C-002,赵长春,P002,2018/2/23,18,P002C-002
2166,C011,晋中市,C-011,赵晋中,P002,2018/2/23,13,P002C-011
2169,C051,中山市,C-051,张中山,P002,2018/2/24,14,P002C-051
2172,C056,开封市,C-056,王开封,P002,2018/2/24,5,P002C-056
2174,C071,成都市,C-073,陈成都,P002,2018/2/24,21,P002C-073
2178,C071,成都市,C-073,陈成都,P002,2018/2/24,10,P002C-073
2179,C027,南京市,C-027,李南京,P002,2018/2/24,14,P002C-027
2180,C037,泰州市,C-037,李泰州,P002,2018/2/24,13,P002C-037
2181,C046,广州市,C-046,李广州,P002,2018/2/24,25,P002C-046
2183,C015,邢台市,C-015,李邢台,P002,2018/2/24,14,P002C-015
2185,C014,天津市,C-014,张天津,P002,2018/2/24,16,P002C-014
2188,C064,许昌市,C-064,王许昌,P002,2018/2/24,24,P002C-064
2192,C073,昆明市,C-075,李昆明,P002,2018/2/24,24,P002C-075
2194,C020,杭州市,C-020,张杭州,P002,2018/2/24,16,P002C-020
2197,C072,贵阳市,C-074,赵贵阳,P002,2018/2/24,17,P002C-074
2198,C022,淮安市,C-022,赵淮安,P002,2018/2/24,10,P002C-022
2200,C039,无锡市,C-039,吴无锡,P002,2018/2/24,28,P002C-039
2201,C008,大同市,C-008,吴大同,P002,2018/2/25,23,P002C-008
2203,C035,苏州市,C-035,陈苏州,P002,2018/2/25,18,P002C-035
2205,C017,安庆市,C-017,郑安庆,P002,2018/2/25,23,P002C-017
2206,C048,惠州市,C-048,孙惠州,P002,2018/2/25,17,P002C-048
2208,C007,赤峰市,C-007,孙赤峰,P002,2018/2/25,19,P002C-007
2214,C067,郑州市,C-067,王郑州,P002,2018/2/25,14,P002C-067
2216,C050,南宁市,C-050,王南宁,P002,2018/2/25,2,P002C-050
2218,C049,梅州市,C-049,吴梅州,P002,2018/2/25,27,P002C-049
2221,C019,福州市,C-019,王福州,P002,2018/2/25,2,P002C-019
2223,C061,武汉市,C-061,叶武汉,P002,2018/2/25,18,P002C-061
2225,C070,西安市,C-072,王西安,P002,2018/2/25,5,P002C-072
2227,C042,盐城市,C-042,张盐城,P002,2018/2/25,20,P002C-042
2231,C040,宿迁市,C-040,李宿迁,P002,2018/2/25,3,P002C-040
4,C007,赤峰市,C-007,孙赤峰,P004,2018/2/1,47,P004C-007
5,C071,成都市,C-073,陈成都,P004,2018/2/1,62,P004C-073
9,C036,台州市,C-036,孙台州,P004,2018/2/1,44,P004C-036
11,C027,南京市,C-027,李南京,P004,2018/2/1,36,P004C-027
13,C066,岳阳市,C-066,李岳阳,P004,2018/2/2,31,P004C-066
17,C067,郑州市,C-067,王郑州,P004,2018/2/2,29,P004C-067
20,C073,昆明市,C-075,李昆明,P004,2018/2/2,68,P004C-075
24,C043,扬州市,C-043,刘扬州,P004,2018/2/2,90,P004C-043
25,C020,杭州市,C-020,张杭州,P004,2018/2/2,5,P004C-020
27,C061,武汉市,C-061,叶武汉,P004,2018/2/2,63,P004C-061
31,C035,苏州市,C-035,陈苏州,P004,2018/2/3,91,P004C-035
32,C063,信阳市,C-063,陈信阳,P004,2018/2/3,84,P004C-063
33,C048,惠州市,C-048,孙惠州,P004,2018/2/3,57,P004C-048
38,C037,泰州市,C-037,李泰州,P004,2018/2/3,7,P004C-037
41,C018,常州市,C-018,张常州,P004,2018/2/3,51,P004C-018
46,C041,徐州市,C-041,孙徐州,P004,2018/2/3,4,P004C-041
50,C045,镇江市,C-045,王镇江,P004,2018/2/3,97,P004C-045
52,C005,沧州市,C-005,周沧州,P004,2018/2/3,22,P004C-005
53,C058,漯河市,C-058,张漯河,P004,2018/2/3,11,P004C-058
60,C051,中山市,C-051,张中山,P004,2018/2/4,37,P004C-051
66,C043,扬州市,C-043,刘扬州,P004,2018/2/4,43,P004C-043
69,C027,南京市,C-027,李南京,P004,2018/2/4,12,P004C-027
73,C016,运城市,C-016,刘运城,P004,2018/2/4,25,P004C-016
74,C014,天津市,C-014,张天津,P004,2018/2/4,24,P004C-014
76,C067,郑州市,C-067,王郑州,P004,2018/2/4,84,P004C-067
78,C073,昆明市,C-075,李昆明,P004,2018/2/4,1,P004C-075
82,C028,南通市,C-028,王南通,P004,2018/2/4,45,P004C-028
83,C061,武汉市,C-061,叶武汉,P004,2018/2/4,28,P004C-061
89,C028,南通市,C-028,王南通,P004,2018/2/5,29,P004C-028
90,C035,苏州市,C-035,陈苏州,P004,2018/2/5,6,P004C-035
96,C046,广州市,C-046,李广州,P004,2018/2/5,92,P004C-046
106,C070,西安市,C-072,王西安,P004,2018/2/5,99,P004C-072
108,C024,金华市,C-024,张金华,P004,2018/2/5,34,P004C-024
115,C067,郑州市,C-067,王郑州,P004,2018/2/6,77,P004C-067
121,C072,贵阳市,C-074,赵贵阳,P004,2018/2/8,1,P004C-074
122,C065,宜昌市,C-065,吴宜昌,P004,2018/2/8,38,P004C-065
123,C054,赣州市,C-054,孙赣州,P004,2018/2/8,82,P004C-054
125,C073,昆明市,C-075,李昆明,P004,2018/2/8,12,P004C-075
127,C027,南京市,C-027,李南京,P004,2018/2/8,0,P004C-027
129,C037,泰州市,C-037,李泰州,P004,2018/2/8,9,P004C-037
134,C027,南京市,C-027,李南京,P004,2018/2/8,38,P004C-027
141,C025,六安市,C-025,王六安,P004,2018/2/8,67,P004C-025
142,C073,昆明市,C-075,李昆明,P004,2018/2/8,48,P004C-075
143,C049,梅州市,C-049,吴梅州,P004,2018/2/8,18,P004C-049
144,C019,福州市,C-019,王福州,P004,2018/2/8,42,P004C-019
145,C043,扬州市,C-043,刘扬州,P004,2018/2/8,45,P004C-043
146,C020,杭州市,C-020,张杭州,P004,2018/2/8,49,P004C-020
148,C028,南通市,C-028,王南通,P004,2018/2/8,18,P004C-028
150,C070,西安市,C-072,王西安,P004,2018/2/8,92,P004C-072
152,C042,盐城市,C-042,张盐城,P004,2018/2/8,95,P004C-042
155,C039,无锡市,C-039,吴无锡,P004,2018/2/8,41,P004C-039
157,C028,南通市,C-028,王南通,P004,2018/2/9,16,P004C-028
158,C051,中山市,C-051,张中山,P004,2018/2/9,59,P004C-051
159,C035,苏州市,C-035,陈苏州,P004,2018/2/9,7,P004C-035
171,C046,广州市,C-046,李广州,P004,2018/2/9,34,P004C-046
172,C018,常州市,C-018,张常州,P004,2018/2/9,3,P004C-018
174,C012,廊坊市,C-012,王廊坊,P004,2018/2/9,11,P004C-012
177,C005,沧州市,C-005,周沧州,P004,2018/2/9,5,P004C-005
184,C072,贵阳市,C-074,赵贵阳,P004,2018/2/9,81,P004C-074
191,C048,惠州市,C-048,孙惠州,P004,2018/2/10,16,P004C-048
194,C071,成都市,C-073,陈成都,P004,2018/2/10,31,P004C-073
196,C027,南京市,C-027,李南京,P004,2018/2/10,3,P004C-027
198,C037,泰州市,C-037,李泰州,P004,2018/2/10,61,P004C-037
206,C067,郑州市,C-067,王郑州,P004,2018/2/10,7,P004C-067
209,C041,徐州市,C-041,孙徐州,P004,2018/2/10,38,P004C-041
211,C031,三明市,C-031,周三明,P004,2018/2/10,14,P004C-031
212,C033,上海市,C-033,王上海,P004,2018/2/10,19,P004C-033
215,C025,六安市,C-025,王六安,P004,2018/2/10,1,P004C-025
216,C049,梅州市,C-049,吴梅州,P004,2018/2/10,48,P004C-049
218,C043,扬州市,C-043,刘扬州,P004,2018/2/10,28,P004C-043
220,C061,武汉市,C-061,叶武汉,P004,2018/2/10,48,P004C-061
222,C070,西安市,C-072,王西安,P004,2018/2/10,1,P004C-072
225,C022,淮安市,C-022,赵淮安,P004,2018/2/10,18,P004C-022
226,C040,宿迁市,C-040,李宿迁,P004,2018/2/10,65,P004C-040
227,C028,南通市,C-028,王南通,P004,2018/2/11,93,P004C-028
230,C035,苏州市,C-035,陈苏州,P004,2018/2/11,34,P004C-035
234,C043,扬州市,C-043,刘扬州,P004,2018/2/11,36,P004C-043
236,C073,昆明市,C-075,李昆明,P004,2018/2/11,49,P004C-075
239,C057,洛阳市,C-057,郑洛阳,P004,2018/2/11,1,P004C-057
243,C073,昆明市,C-075,李昆明,P004,2018/2/11,40,P004C-075
246,C046,广州市,C-046,李广州,P004,2018/2/11,82,P004C-046
247,C069,兰州市,C-069,李兰州,P004,2018/2/11,64,P004C-069
248,C018,常州市,C-018,张常州,P004,2018/2/11,67,P004C-018
250,C062,孝感市,C-062,郑孝感,P004,2018/2/11,40,P004C-062
251,C050,南宁市,C-050,王南宁,P004,2018/2/11,14,P004C-050
260,C020,杭州市,C-020,张杭州,P004,2018/2/11,98,P004C-020
264,C042,盐城市,C-042,张盐城,P004,2018/2/11,34,P004C-042
265,C024,金华市,C-024,张金华,P004,2018/2/11,38,P004C-024
268,C039,无锡市,C-039,吴无锡,P004,2018/2/11,28,P004C-039
270,C008,大同市,C-008,吴大同,P004,2018/2/12,84,P004C-008
274,C048,惠州市,C-048,孙惠州,P004,2018/2/12,25,P004C-048
275,C050,南宁市,C-050,王南宁,P004,2018/2/12,15,P004C-050
277,C027,南京市,C-027,李南京,P004,2018/2/12,38,P004C-027
278,C037,泰州市,C-037,李泰州,P004,2018/2/12,4,P004C-037
281,C015,邢台市,C-015,李邢台,P004,2018/2/12,19,P004C-015
284,C067,郑州市,C-067,王郑州,P004,2018/2/12,49,P004C-067
289,C064,许昌市,C-064,王许昌,P004,2018/2/12,16,P004C-064
290,C073,昆明市,C-075,李昆明,P004,2018/2/12,20,P004C-075
291,C044,漳州市,C-044,吴漳州,P004,2018/2/12,25,P004C-044
293,C019,福州市,C-019,王福州,P004,2018/2/12,48,P004C-019
296,C070,西安市,C-072,王西安,P004,2018/2/12,1,P004C-072
297,C069,兰州市,C-069,李兰州,P004,2018/2/12,8,P004C-069
300,C011,晋中市,C-011,赵晋中,P004,2018/2/12,86,P004C-011
303,C035,苏州市,C-035,陈苏州,P004,2018/2/13,86,P004C-035
308,C028,南通市,C-028,王南通,P004,2018/2/13,9,P004C-028
314,C063,信阳市,C-063,陈信阳,P004,2018/2/15,5,P004C-063
316,C043,扬州市,C-043,刘扬州,P004,2018/2/15,54,P004C-043
321,C073,昆明市,C-075,李昆明,P004,2018/2/15,61,P004C-075
325,C027,南京市,C-027,李南京,P004,2018/2/15,64,P004C-027
326,C066,岳阳市,C-066,李岳阳,P004,2018/2/15,42,P004C-066
328,C046,广州市,C-046,李广州,P004,2018/2/15,64,P004C-046
330,C069,兰州市,C-069,李兰州,P004,2018/2/15,51,P004C-069
331,C018,常州市,C-018,张常州,P004,2018/2/15,17,P004C-018
334,C067,郑州市,C-067,王郑州,P004,2018/2/15,22,P004C-067
337,C025,六安市,C-025,王六安,P004,2018/2/15,22,P004C-025
339,C049,梅州市,C-049,吴梅州,P004,2018/2/15,19,P004C-049
341,C043,扬州市,C-043,刘扬州,P004,2018/2/15,19,P004C-043
345,C061,武汉市,C-061,叶武汉,P004,2018/2/15,0,P004C-061
348,C038,温州市,C-038,周温州,P004,2018/2/15,25,P004C-038
349,C039,无锡市,C-039,吴无锡,P004,2018/2/15,3,P004C-039
350,C028,南通市,C-028,王南通,P004,2018/2/16,10,P004C-028
352,C035,苏州市,C-035,陈苏州,P004,2018/2/16,56,P004C-035
353,C017,安庆市,C-017,郑安庆,P004,2018/2/16,50,P004C-017
354,C048,惠州市,C-048,孙惠州,P004,2018/2/16,40,P004C-048
356,C071,成都市,C-073,陈成都,P004,2018/2/16,13,P004C-073
357,C057,洛阳市,C-057,郑洛阳,P004,2018/2/16,39,P004C-057
358,C065,宜昌市,C-065,吴宜昌,P004,2018/2/16,48,P004C-065
360,C071,成都市,C-073,陈成都,P004,2018/2/16,20,P004C-073
362,C037,泰州市,C-037,李泰州,P004,2018/2/16,90,P004C-037
365,C015,邢台市,C-015,李邢台,P004,2018/2/16,45,P004C-015
371,C073,昆明市,C-075,李昆明,P004,2018/2/16,4,P004C-075
373,C005,沧州市,C-005,周沧州,P004,2018/2/16,4,P004C-005
375,C020,杭州市,C-020,张杭州,P004,2018/2/16,62,P004C-020
376,C028,南通市,C-028,王南通,P004,2018/2/16,32,P004C-028
378,C070,西安市,C-072,王西安,P004,2018/2/16,73,P004C-072
382,C022,淮安市,C-022,赵淮安,P004,2018/2/16,65,P004C-022
389,C007,赤峰市,C-007,孙赤峰,P004,2018/2/17,99,P004C-007
392,C056,开封市,C-056,王开封,P004,2018/2/17,15,P004C-056
397,C073,昆明市,C-075,李昆明,P004,2018/2/17,88,P004C-075
400,C036,台州市,C-036,孙台州,P004,2018/2/17,43,P004C-036
403,C027,南京市,C-027,李南京,P004,2018/2/17,35,P004C-027
406,C046,广州市,C-046,李广州,P004,2018/2/17,92,P004C-046
410,C067,郑州市,C-067,王郑州,P004,2018/2/17,89,P004C-067
413,C041,徐州市,C-041,孙徐州,P004,2018/2/17,91,P004C-041
420,C049,梅州市,C-049,吴梅州,P004,2018/2/17,42,P004C-049
421,C032,厦门市,C-032,吴厦门,P004,2018/2/17,79,P004C-032
427,C061,武汉市,C-061,叶武汉,P004,2018/2/17,37,P004C-061
431,C039,无锡市,C-039,吴无锡,P004,2018/2/17,1,P004C-039
432,C028,南通市,C-028,王南通,P004,2018/2/18,97,P004C-028
435,C035,苏州市,C-035,陈苏州,P004,2018/2/18,16,P004C-035
436,C063,信阳市,C-063,陈信阳,P004,2018/2/18,44,P004C-063
437,C048,惠州市,C-048,孙惠州,P004,2018/2/18,21,P004C-048
439,C073,昆明市,C-075,李昆明,P004,2018/2/18,64,P004C-075
442,C065,宜昌市,C-065,吴宜昌,P004,2018/2/18,86,P004C-065
445,C037,泰州市,C-037,李泰州,P004,2018/2/18,67,P004C-037
448,C018,常州市,C-018,张常州,P004,2018/2/18,78,P004C-018
452,C013,临汾市,C-013,王临汾,P004,2018/2/18,41,P004C-013
453,C073,昆明市,C-075,李昆明,P004,2018/2/18,34,P004C-075
455,C005,沧州市,C-005,周沧州,P004,2018/2/18,25,P004C-005
456,C020,杭州市,C-020,张杭州,P004,2018/2/18,38,P004C-020
458,C070,西安市,C-072,王西安,P004,2018/2/18,46,P004C-072
461,C042,盐城市,C-042,张盐城,P004,2018/2/18,34,P004C-042
467,C017,安庆市,C-017,郑安庆,P004,2018/2/19,19,P004C-017
472,C056,开封市,C-056,王开封,P004,2018/2/19,20,P004C-056
473,C072,贵阳市,C-074,赵贵阳,P004,2018/2/19,20,P004C-074
478,C010,晋城市,C-010,王晋城,P004,2018/2/19,20,P004C-010
